"","Amplitude_ID","Total_Events","Total_Sessions","Usage_Min","First_Seen","Last_Seen","Num_Purchases","Total_Spent","user_id","carrier","city","country","device","device_type","dma","ip_address","language","library","os","paying","platform","region","start_version","version","gp.Active.Projects","gp.Collected.Daily.Artwork","gp.camera_permission","gp.camera_roll_count","gp.daily_artwork_count","gp.photos_permission","gp.project_count","gp.push_enabled"
"205","6718836873",205,7,24,2016-05-30,2016-07-24,2,6.66,"CloudKit-0c1db42c90db2461e15818929418a1130c1e0478a34c089ba32c88d90abe52a23052676361d2e87fea47d0f89d7fd5f00ad144718a8f0e96b92359dae3a07551","Telekom HU","Budapest","Hungary","Apple iPad","Apple iPad Air 2","","78.131.75.69","Hungarian","amplitude-ios/3.8.2","ios 10.0",TRUE,"iOS","Budapest","3.3.3","3.5.1",0,0,TRUE,5651,1,TRUE,13,FALSE
"206","7373738489",151,2,16,2016-06-20,2016-07-23,0,0,"","AT&T","Manahawkin","United States","Apple iPhone","Apple iPhone 5s","New York, NY","73.160.173.231","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","New Jersey","3.3.3","3.5.1",0,0,FALSE,225,0,TRUE,14,FALSE
"207","7740614501",2,1,0.5,2016-07-02,2016-07-02,0,0,"CloudKit-317c7b2671291b4f780f6cc86d1020f1403243c2df1a8a8fdc13e4568406089fa94979edad1f18e936454b72f2ab3fa481bf6a9f41474b0061f4d9503a8cd1ca","movistar","","Spain","Apple iPhone","Apple iPhone 5s","","213.99.220.218","Spanish","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","","3.4.0","3.4.0",0,0,TRUE,717,0,TRUE,10,FALSE
"208","6594216987",2,1,0.5,2016-02-10,2016-07-13,0,0,"CloudKit-864141d3de40d53bebade2d294f4de868924863d90cb8524355738499183e39a6664b22845d5dd35367681842003a7cdf1c4c69b7210c6a83296da67e5926d6e","dtac","Bangkok","Thailand","Apple iPhone","Apple iPhone 6 Plus","","171.7.14.174","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Bangkok","","3.4.0",0,0,FALSE,678,0,TRUE,4,FALSE
"209","8004634353",60,2,21,2016-07-11,2016-07-12,0,0,"CloudKit-b68186f4aeb22b025a5e712d338952100532b3e6345a26e467366ad9c8dba1548a99831fe3d6fc744f3b9f5e89bcb0a845616c471fc6aaf469f260cfcea9d440","AT&T","Norman","United States","Apple iPhone","Apple iPhone 5s","Oklahoma City, OK","68.97.10.183","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Oklahoma","3.4.0","3.4.0",0,0,FALSE,979,0,TRUE,1,FALSE
"210","7841855471",90,2,13,2016-07-06,2016-07-17,0,0,"CloudKit-3a12cd512e9453685ea4345a084d7d5ef8847299b54efb6a47bc48221ebf5c6eff3a736f1d944eb6a1ba50be1f4020f6a424ef20cad92b7cf6e7ccc6c50040a3","AT&T","Upland","United States","Apple iPhone","Apple iPhone 6 Plus","Los Angeles, CA","108.185.46.229","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","California","3.4.0","3.5.0",0,0,FALSE,864,0,TRUE,13,FALSE
"211","8330628211",64,2,4,2016-07-22,2016-07-26,0,0,"CloudKit-63a66c5eb4c0aac0cd0def4feacd88f2da619ae663da90ca8c7a24847ec175565a250ad5be8dcc661ffc62ddc9437c20cb38458b04ab073b3ef1187ad16059be","VIVO","São Paulo","Brazil","Apple iPhone","Apple iPhone 6 Plus","","191.180.166.120","Portuguese","amplitude-ios/3.8.2","ios 10.0",FALSE,"iOS","Sao Paulo","3.5.1","3.5.1",0,0,FALSE,NA,0,FALSE,11,FALSE
"212","6113579210",103,7,17,2016-05-10,2016-07-22,0,0,"","movistar","Mexico City","Mexico","Apple iPhone","Apple iPhone 5s","","187.233.141.154","Spanish","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","Mexico City","3.3.3","3.5.1",0,0,TRUE,1970,0,TRUE,17,FALSE
"213","7724794863",7,1,0.5,2016-07-01,2016-07-01,0,0,"CloudKit-660b309f87f0dfec4576e5b5c5edbb38bca317fb0e1d56c7e79a291b370e7a6c81e49b37836c611ddf3d43609225b7a626fde190dc640ab6f0da961bca6bfe08","AT&T","Bellevue","United States","Apple iPhone","Apple iPhone 6s Plus","Seattle-Tacoma, WA","173.10.126.129","English","amplitude-ios/3.8.1","ios 10.0",FALSE,"iOS","Washington","3.4.0","3.4.0",0,0,FALSE,0,0,TRUE,0,FALSE
"214","7578485457",327,5,30,2016-06-27,2016-07-27,0,0,"CloudKit-42a52d80143a7744add35b5747346204202fe06ca0bb1f3bfd85bb2bc65b7a7cbe5c49770eba8d71d5520025721b1e51a6a7484f081d472fdf413c2f5805c7a2","Carrier","Moscow","Russia","Apple iPhone","Apple iPhone 6","","213.87.144.226","Russian","amplitude-ios/3.7.0","ios 9.3.2",FALSE,"iOS","Moscow","3.3.3","3.3.3",0,0,FALSE,5368,0,TRUE,1,FALSE
"215","8400064014",11,2,0.5,2016-07-24,2016-07-24,0,0,"CloudKit-fee96270f8b872d3ad6a8f2444d1a7e57bf2148b9c00e45342c251180378d56691fe27d9c60325451dbda8735199475c0be693607985f82c7954611e2b18f405","T-Mobile","Hickory","United States","Apple iPhone","Apple iPhone 5","Charlotte, NC","97.89.122.41","English","amplitude-ios/3.8.2","ios 8.1.2",FALSE,"iOS","North Carolina","3.5.1","3.5.1",0,0,FALSE,NA,0,FALSE,11,FALSE
"216","6224666387",482,26,60,2016-05-14,2016-07-26,1,2.99,"CloudKit-f0faca90ce010afc58da45f0ec7be347fbc4402bf376cc3a495fbbc98b87f186a0206efa3e4b74230cfb7fe18c8e7f42d1fe1a6c499dae370b5f7233977eae0c","Verizon","Bridgeton","United States","Apple iPhone","Apple iPhone 6","St. Louis, MO","162.227.173.41","English","amplitude-ios/3.7.0","ios 9.3.2",TRUE,"iOS","Missouri","3.3.2","3.3.3",0,0,TRUE,970,0,TRUE,24,FALSE
"217","8417686115",7,1,1,2016-07-25,2016-07-25,0,0,"CloudKit-c2decf532358e38db149b3731fd3061648af23204decf4239f0b4d1d45bc4ebcebc0b703f7dbae0ab8401529a7642f5a7d30808aaffb7d17227f5f6b154e1f80","Globe","Dagupan","Philippines","Apple iPhone","Apple iPhone 6","","103.3.81.188","English","amplitude-ios/3.8.2","ios 9.3.1",FALSE,"iOS","Ilocos","3.5.1","3.5.1",0,0,FALSE,0,0,TRUE,11,FALSE
"218","6591474087",42,2,3,2016-04-26,2016-07-09,0,0,"CloudKit-ff3448baef5db955a6f0043472902faf01e715d1ab201f8c6fc32dd08afb46fc05be02458e47380b61cdb7dff8e99462a1c37a0752004bdb407925cb5623e4ec","Telkomsel","Jakarta","Indonesia","Apple iPhone","Apple iPhone 5","","114.121.133.140","English","amplitude-ios/3.8.1","ios 9.3.1",FALSE,"iOS","Jakarta","","3.4.0",0,0,FALSE,3497,0,TRUE,2,FALSE
"219","7093210122",900,14,60,2016-06-11,2016-07-19,0,0,"CloudKit-bc81084f9561769c6180d0c6acffa7d94b6e9420c0b02d5ccdc09632764ec6da0e7951aa99343c6a97c951524542ceb45ee860e60f71eff4166d5550c500ea3c","Verizon","Dallas","United States","Apple iPhone","Apple iPhone SE","Dallas-Ft. Worth, TX","70.196.36.119","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","Texas","3.3.3","3.5.1",0,0,TRUE,129,12,TRUE,23,FALSE
"220","5813064759",9,4,0.5,2016-04-29,2016-07-15,0,0,"CloudKit-7b51e820b6fcf2d5e3d913726d3cbaec67666782ebcefdb0bda8108cd68182dcbaf9a1f51c3f88865e9f8667c99c4056d7df281249b425d2e408ba95f0187375","AT&T","New York","United States","Apple iPhone","Apple iPhone 6","New York, NY","208.184.43.111","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","New York","3.3.2","3.5.0",0,0,TRUE,1702,0,TRUE,11,FALSE
"221","8442585475",261,3,14,2016-07-26,2016-07-26,0,0,"","Rogers","Vancouver","Canada","Apple iPhone","Apple iPhone SE","","24.85.103.196","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","British Columbia","3.5.1","3.5.1",0,0,FALSE,303,2,TRUE,13,FALSE
"222","8014190893",1,1,0.5,2016-07-12,2016-07-12,0,0,"","Mobifone","","Vietnam","Apple iPhone","Apple iPhone 6","","27.77.242.238","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","","3.4.0","3.4.0",0,0,FALSE,NA,0,FALSE,0,FALSE
"223","6217864529",84,6,6,2016-05-14,2016-07-19,0,0,"CloudKit-f82b0004c4194ce37ea8d8d9cdc1040fbf97c55913af354c08c814d31b328439e6bbf2fc8f6d7cacc79a6c0e6421c20f16ad383e4874b5383c1482c21e8996c0","Telcel","Mexicali","Mexico","Apple iPhone","Apple iPhone 6s Plus","","201.143.152.201","Spanish","amplitude-ios/3.8.2","ios 10.0",FALSE,"iOS","Estado de Baja California","3.3.3","3.5.0",0,0,FALSE,128,0,TRUE,17,FALSE
"224","6553378550",0,0,0,NA,NA,NA,NA,"CloudKit-334d4e71329d3a53d87443e087bba6d9a1a30b309c854043857bbe0e31fba98d3131f7cfbe73e058e58f14ba3700d0477c8c2e6bf53c465db4557013f5bc4503","Swisscom","Pully","Switzerland","Apple iPhone","Apple iPhone 6","","31.10.167.241","French","amplitude-ios/3.7.0","ios 9.2",TRUE,"iOS","Vaud","3.3.3","3.3.3",0,0,TRUE,9158,0,TRUE,10,FALSE
"225","6591145775",98,2,6,2016-02-10,2016-07-07,0,0,"CloudKit-b02c6d896c6d9edc7b0ac1d16776f26b6f111d8b6aa89af6366f42eeefa027c04176b31209b21e869343d89d35610cfab5ccc7abcea735985b9d9c986000534f","cricket","Hialeah","United States","Apple iPhone","Apple iPhone 6 Plus","Miami-Ft. Lauderdale, FL","71.196.62.23","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Florida","","3.4.0",0,0,FALSE,6106,20,TRUE,1,FALSE
"226","5982213921",206,7,12,2016-05-05,2016-07-15,0,0,"CloudKit-d615d97e213ffce0c98caeca524753a76b5223f2ef048e215ad20c2c86af7a08c6f81c72626a2d61e895d9d6f3081290e1599041b942da0f1c2fed6d0acc792b","ENTEL PCS","Santiago","Chile","Apple iPhone","Apple iPhone SE","","186.37.202.147","Spanish","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Santiago Metropolitan","3.3.2","3.4.0",0,0,FALSE,1419,0,TRUE,8,FALSE
"227","5865779572",470,13,60,2016-04-30,2016-07-27,0,0,"CloudKit-1faedb546152d75e1788e05d0e65289268f404f1bec48188a826bd7e50b62ad83c9837d680ddde861df1f9ab6c4681906aa79f93efe044f3f27ef6ad75ade5ce","vf es","Barcelona","Spain","Apple iPhone","Apple iPhone 6","","83.45.73.35","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","Barcelona","3.3.2","3.5.1",0,0,FALSE,1050,12,TRUE,21,FALSE
"228","5823063470",0,0,0,NA,NA,NA,NA,"CloudKit-6f64a817436411223aa08e019e7c51dd0e6db37a005a071e8840f2d4c7d586f13991b76f9b35627d03e7c1ec90f24afff9eb5d113c2c232d9fb73c8d119417f7","Indosat","Jakarta","Indonesia","Apple iPhone","Apple iPhone 5s","","120.169.255.118","Indonesian","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","Jakarta","3.3.2","3.5.1",0,0,FALSE,0,3,TRUE,11,FALSE
"229","6360456114",132,11,13,2016-04-28,2016-07-25,0,0,"CloudKit-d70bda840665ca3323767d1f63c403fa5d3da055b6f0945459ed122a2cf5a58335bc5f264d34f6afb48f8de684fb699433ed99ee17502ebfe64912610e0bdd6f","Verizon","Jacksonville","United States","Apple iPhone","Apple iPhone 6 Plus","Jacksonville, FL","74.178.216.27","English","amplitude-ios/3.8.2","ios 8.4.1",FALSE,"iOS","Florida","3.3.2","3.5.1",1,0,FALSE,3181,7,TRUE,14,FALSE
"230","5842026631",116,11,20,2016-04-29,2016-07-23,0,0,"CloudKit-d48fddc9e351ef0d669e814f19945797a847d631ef2a25cdb991a238818074380ce38fcc6031b48cd5327328eac19c85572f04649a953eae69e45394079a1ff3","TIGO","Guatemala City","Guatemala","Apple iPhone","Apple iPhone 5s","","186.151.61.72","Spanish","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","Departamento de Guatemala","3.3.2","3.5.1",0,0,TRUE,451,4,TRUE,32,FALSE
"231","8077152954",60,1,3,2016-07-14,2016-07-14,0,0,"CloudKit-37768f717f417b50e309f17364188aee1e410d0ba3eac1ce68df7bd376f4d1c3ddd7981dae629a51b9389f894075a5b0f2b0b99b00a196bad5e2d5b52477e20b","TIM","Bologna","Italy","Apple iPhone","Apple iPhone 4s","","151.42.111.82","Italian","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Provincia di Bologna","3.4.0","3.4.0",0,0,FALSE,385,0,TRUE,1,FALSE
"232","8180180086",230,7,20,2016-07-17,2016-07-19,0,0,"CloudKit-c029c42fe88fc28f21194607b7e9ee3593cc668bace7358a4e0c3e7b7586229f267195684d1e6e653279b622a25b152b8d529b3a803e34d75955cb005166fcf4","Mobily","Dammam","Saudi Arabia","Apple iPhone","Apple iPhone 6s","","51.36.190.220","Arabic","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","Eastern Province","3.5.0","3.5.1",0,0,FALSE,1481,1,TRUE,14,FALSE
"233","6932159216",41,2,4,2016-06-06,2016-07-04,0,0,"","Verizon","Cheshire","United States","Apple iPhone","Apple iPhone 6s","Hartford & New Haven, CT","70.215.8.58","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Connecticut","3.3.3","3.4.0",0,0,FALSE,2564,1,TRUE,0,FALSE
"234","5801844072",51,27,3,2016-04-23,2016-07-27,0,0,"","Sprint","Sandy","United States","Apple iPhone","Apple iPhone 6s","Austin, TX","107.220.143.230","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Texas","3.3.2","3.4.0",5,0,TRUE,26,6,TRUE,5,FALSE
"235","6590314324",21,3,1,2016-02-06,2016-07-01,0,0,"CloudKit-289dbdde9c622768592653a1d81d15356c3e83292a6c2402e8e2e3e70714a9859b60fd9828d26cf762d059c68423d636054ae1d2c65851971b8ad1c61bfbacdc","中国移动","Dalian","China","Apple iPhone","Apple iPhone 5","","60.21.95.179","Chinese","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Liaoning","","3.4.0",0,0,FALSE,273,0,TRUE,0,FALSE
"236","8322028105",17,1,1,2016-07-21,2016-07-21,0,0,"CloudKit-d5b01c8b393752f468323bbd8e6d69290e0c8d8e5638356dde5027a9f833272548edeb457b2bb30e335ed740fcc60bf451156979111fe9074bfb7fa25ad52491","voda MT","","Malta","Apple iPhone","Apple iPhone 6s Plus","","194.158.58.114","Russian","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","","3.5.1","3.5.1",0,0,FALSE,NA,0,FALSE,11,FALSE
"237","6593598964",2,1,0.5,2016-03-28,2016-07-24,0,0,"CloudKit-67fd4c39d0a821db31b3ea4fbcefbddcfa9c2399c5b5c46817497f4e2793c7157a5f5c984e35ef01674b0a45b453de2238b04c47a50c65f2903069055cd3fe0d","Verizon","Los Angeles","United States","Apple iPhone","Apple iPhone 6s","Los Angeles, CA","70.211.129.243","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","California","","3.5.1",0,0,FALSE,205,0,TRUE,12,FALSE
"238","7467539164",0,0,0,NA,NA,NA,NA,"CloudKit-bafd2548a6ffc80ddbfda3fecc6774471202017f1a2d633fc4afdd8c25addbccd0bc7e5f18f80b1c19b7d2534dccd7c61535db29e0238406eee5b1485f8689c1","AT&T","Cape Town","South Africa","Apple iPhone","Apple iPhone 6","","196.30.252.69","English","amplitude-ios/3.7.0","ios 9.1",FALSE,"iOS","Province of the Western Cape","3.3.3","3.3.3",0,0,TRUE,2650,1,TRUE,21,FALSE
"239","5831986147",0,0,0,NA,NA,NA,NA,"CloudKit-e829d9b52fc534b2f0d5b1d6af6d9ad876ce452166307c2da03804cca09f61be779822a2441f907dfb3d0cfbfef5ccb2aaf80db5ab3c00eb6fa83a09942ab645","T-Mobile","Wayne","United States","Apple iPad","Apple iPad Air","New York, NY","68.194.226.101","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","New Jersey","3.3.2","3.4.0",0,0,FALSE,1752,1,TRUE,1,FALSE
"240","6592373020",154,2,12,2016-04-04,2016-06-26,0,0,"CloudKit-adef438cf03fea2ecd11d2cb2cff37a95ce0dfea88f835f0764b5e7003d9c9a748a6cfc8180a427e46f1682d498a657aeb3b0f1ee739d96a931a85df5a4ce3a1","Telekom.de","","United States","Apple iPhone","Apple iPhone 6 Plus","","31.216.239.130","English","amplitude-ios/3.7.0","ios 9.0",FALSE,"iOS","","","3.3.3",10,0,TRUE,1008,0,TRUE,15,FALSE
"241","7638288496",3,1,0.5,2016-06-29,2016-06-29,0,0,"","VF CZ","Prague","Czech Republic","Apple iPhone","Apple iPhone 6","","31.30.101.22","Czech","amplitude-ios/3.7.0","ios 9.3.2",FALSE,"iOS","Hlavni mesto Praha","3.3.3","3.3.3",0,0,FALSE,4928,0,TRUE,0,FALSE
"242","7994600908",21,2,0.5,2016-07-11,2016-07-15,0,0,"","STC","Dammam","Saudi Arabia","Apple iPhone","Apple iPhone 6s","","51.36.252.235","Arabic","amplitude-ios/3.8.1","ios 9.1",FALSE,"iOS","Eastern Province","3.4.0","3.4.0",0,0,FALSE,3127,0,TRUE,1,FALSE
"243","6590352908",3,1,0.5,2016-02-11,2016-07-20,0,0,"CloudKit-e0fcd48e45c79fc42b93287715cbf20645000e4627cfd5d36cfcdb90e6079a6b232293400fdc5861a7723a106ba4673da7187a4c39fbe336c6925a9d3f28ec24","","Riyadh","Saudi Arabia","Apple iPad","Apple iPad 4","","2.90.61.235","English","amplitude-ios/3.8.2","ios 9.3.3",FALSE,"iOS","Ar Riyāḑ","","3.5.1",0,0,FALSE,95,0,TRUE,11,FALSE
"244","6219301245",335,8,8,2016-04-22,2016-07-11,0,0,"","Globe","","Philippines","Apple iPhone","Apple iPhone 6","","121.54.32.173","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","","3.3.1","3.4.0",0,0,FALSE,3519,0,TRUE,8,FALSE
"245","7616173676",130,4,13,2016-06-04,2016-06-28,0,0,"","中華電信","Taipei","Taiwan","Apple iPhone","Apple iPhone 6","","118.160.209.131","Chinese","amplitude-ios/3.7.0","ios 9.3.2",FALSE,"iOS","","3.3.3","3.3.3",0,0,FALSE,6637,0,TRUE,1,FALSE
"246","5904203445",116,6,12,2016-05-02,2016-07-22,0,0,"CloudKit-b79b198b0df129ed98a182f218376a6f3d27ee925247161dc2b9bd411640c317fbb8ebeb062edb4ea5bddf568502c79454ddb23fcea60f021288d58a9c995fca","T-Mobile NL","Rotterdam","Netherlands","Apple iPhone","Apple iPhone 5s","","92.111.213.194","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","South Holland","3.3.2","3.5.1",0,0,FALSE,4229,0,TRUE,32,FALSE
"247","8442181746",120,1,13,2016-07-26,2016-07-26,0,0,"CloudKit-ceafc1d32b5f6479e6a58778f635456ea93056a02106c2800d9ebf3a619ce959f32954105e313cad705308a97868aee67fcfca12bc7b18a9d70d04ccd0362e9d","Verizon","New York","United States","Apple iPhone","Apple iPhone 5s","New York, NY","184.153.0.79","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","New York","3.5.1","3.5.1",0,0,FALSE,438,6,TRUE,14,FALSE
"248","8329544177",21,1,1,2016-07-22,2016-07-22,0,0,"CloudKit-2552ea23f84caec982f40b47c991cce4df405ee8654e64740028879f9c5227e4bf568b21248d85574a21b4a63c91330774ab629260849372044229c7e24f2bf2","Verizon","Pell City","United States","Apple iPhone","Apple iPhone 6 Plus","Birmingham, AL","184.156.25.104","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","Alabama","3.5.1","3.5.1",0,0,FALSE,581,0,TRUE,12,FALSE
"249","8267609240",51,1,3,2016-07-20,2016-07-20,0,0,"","T-Mobile","Fontana","United States","Apple iPhone","Apple iPhone 6s","Los Angeles, CA","107.205.233.30","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","California","3.5.1","3.5.1",0,0,FALSE,242,1,TRUE,11,FALSE
"250","6035223853",817,25,120,2016-05-07,2016-07-27,0,0,"CloudKit-d163f25cf1bd79e5c406333b11b90e03b69c2380c4f724c0a350fca29391a2fba65903101510e5142ac651e42daa31167864deb20f2b29fc21c1ced072b34eac","T-Mobile","Rosemead","United States","Apple iPhone","Apple iPhone 6 Plus","Los Angeles, CA","47.33.97.217","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","California","3.3.3","3.4.0",0,0,TRUE,13388,0,TRUE,10,FALSE
"251","7810942076",120,5,26,2016-07-05,2016-07-10,0,0,"CloudKit-0fa26236d4312446e0df6245e20f25b61121d490d2de920b7b1dca99f0f2c913b374d05accd6217002f6ff6c3707bf3c24fc176295b5dce728d62ba90df75130","Zain KW","Kuwait City","Kuwait","Apple iPhone","Apple iPhone 6","","37.37.128.146","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Al Asimah","3.4.0","3.4.0",0,0,TRUE,3945,0,TRUE,1,FALSE
"252","6399883938",335,13,27,2016-05-20,2016-07-24,0,0,"CloudKit-13da7f11f8f154055d29e1d3b020fb71870420166a3eed76e836d6f3f442d347ca34e7c7febe2b5c9543fe79e7b11b4cb5eca9252092a03c771225c72d2c15a6","Vodafone IT","Milan","Italy","Apple iPhone","Apple iPhone 6s","","2.233.33.100","Italian","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","Milan","3.3.3","3.5.1",0,0,FALSE,917,0,TRUE,24,FALSE
"253","8329176917",2,1,0.5,2016-07-22,2016-07-22,0,0,"","CSL","Central District","Hong Kong","Apple iPhone","Apple iPhone 6s Plus","","61.238.162.163","Chinese","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","","3.5.1","3.5.1",0,0,FALSE,NA,0,FALSE,11,FALSE
"254","8395594496",2,1,0.5,2016-07-24,2016-07-24,0,0,"","EE","Brentwood","United Kingdom","Apple iPhone","Apple iPhone 5s","","31.49.92.12","English","amplitude-ios/3.7.0","ios 9.3.2",FALSE,"iOS","Essex","3.3.3","3.3.3",0,0,FALSE,1184,0,TRUE,0,FALSE
"255","7156285559",0,0,0,NA,NA,NA,NA,"CloudKit-bef7a4ea113bc482f25112b264584ad2cb8c1eff2f00e1ea3bf1b9ecdbc59a08e4e6c9383f69e93cdc71f7368e1fca62e071309f0215347174ecf3870e99c0e9","中国移动","Shanghai","China","Apple iPhone","Apple iPhone 6","","101.86.225.253","Chinese","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","Shanghai","3.3.3","3.5.0",0,0,FALSE,1129,12,TRUE,18,FALSE
"256","7547368098",1,1,0.5,2016-06-26,2016-06-26,0,0,"","台湾大哥大","Taipei","Taiwan","Apple iPhone","Apple iPhone 6 Plus","","49.216.176.213","Chinese","amplitude-ios/3.7.0","ios 9.3.1",FALSE,"iOS","","3.3.3","3.3.3",0,0,FALSE,NA,0,FALSE,0,FALSE
"257","7973637663",161,4,9,2016-05-23,2016-07-10,0,0,"CloudKit-b6a6b1bb6ff81853763e5fd91a6cc5b521fe42253e21c210acdaf0aa56961d78061b980547787a234154900f6873e66916aca8f311b1627909c79dd2bf499508","mobitel","","Slovenia","Apple iPhone","Apple iPhone 6s","","86.61.64.196","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","","3.3.3","3.4.0",0,0,FALSE,766,0,TRUE,3,FALSE
"258","7689324619",198,1,6,2016-06-30,2016-06-30,0,0,"","EE","Birmingham","United Kingdom","Apple iPhone","Apple iPhone 6","","213.205.252.13","English","amplitude-ios/3.7.0","ios 9.3.2",FALSE,"iOS","Birmingham","3.3.3","3.3.3",0,0,FALSE,1646,0,TRUE,0,FALSE
"259","6594887133",5,2,0.5,2016-02-14,2016-07-04,0,0,"CloudKit-31cc87195b19e7a1c5548bbf3d0a38d8856edf547430bc62e327481b2ea59fc3f8e35f146c74ac405d7a4c37413f5212a176b3c749eceb382bdbb901c52f4134","Verizon","Lindale","United States","Apple iPhone","Apple iPhone 6s","Tyler-Longview(Nacogdoches), TX","70.196.33.97","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Texas","","3.4.0",0,0,TRUE,1179,0,TRUE,4,FALSE
"260","5875554803",124,5,15,2016-05-01,2016-07-24,0,0,"CloudKit-bc1f28c252c0d406b95d08d24f3d4776f5d6cd319620e87d1622f44668753a3f3ca674b9ade7682f901e5a8d66aeaf120c6b2807288584e45dff13e9f37a9a23","YOTA","Moscow","Russia","Apple iPhone","Apple iPhone 6s Plus","","109.188.127.41","Russian","amplitude-ios/3.8.2","ios 9.3.3",FALSE,"iOS","Moscow","3.3.2","3.5.1",0,0,TRUE,17486,0,TRUE,18,FALSE
"261","8416633666",1,1,0.5,2016-07-25,2016-07-25,0,0,"","AT&T","Kingsport","United States","Apple iPhone","Apple iPhone 5s","Tri-Cities, TN-VA","66.191.255.47","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","Tennessee","3.5.1","3.5.1",0,0,FALSE,NA,0,FALSE,11,FALSE
"262","8170179749",0,0,0,NA,NA,NA,NA,"","Sprint","Enterprise","United States","Apple iPhone","Apple iPhone 5","Dothan, AL","75.121.244.121","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","Alabama","3.5.0","3.5.1",0,0,FALSE,1501,0,TRUE,12,FALSE
"263","6253555927",66,3,10,2016-05-15,2016-07-14,0,0,"CloudKit-69a8293b2168b5e953a00150ebd07491fedf5f8aeed41ff8cd50de89040c7adbac02090a5735f624cf88d513eb002f7e383db16ed2458f3cb75ebbb5515fc72a","Sprint","Orlando","United States","Apple iPhone","Apple iPhone 6 Plus","Orlando-Daytona Beach, FL","66.87.148.17","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Florida","3.3.3","3.4.0",0,0,FALSE,1707,0,TRUE,2,FALSE
"264","5910752126",524,9,30,2016-05-02,2016-07-07,0,0,"CloudKit-2a12206c3ec1eb11e0a840aaaaafec84df000b9b09dae6408ebf48f37854a302aa6f385a8ad1e250e95ef8ef3eb9373e92786600d6291476f079f6177e8da984","Turk Telekom","Çanakkale","Turkey","Apple iPhone","Apple iPhone 5s","","78.178.137.34","Turkish","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Çanakkale","3.3.2","3.4.0",0,0,FALSE,2547,0,TRUE,5,FALSE
"265","6096575333",220,6,19,2016-05-10,2016-07-05,0,0,"CloudKit-17660ec39b509233f9323f75e53792117c6a2377c8433473bf890fbba4eb7667a02ae3c90642516efa549a5fd60dc6cdb5ec30a34f0c3e34e70577ac1799edf0","TIM","Cocal","Brazil","Apple iPhone","Apple iPhone 5s","","177.19.248.110","Portuguese","amplitude-ios/3.7.0","ios 9.3.2",FALSE,"iOS","Piaui","3.3.3","3.3.3",0,0,FALSE,340,0,TRUE,1,FALSE
